"ID Pedido","Fecha Solicitud","ID Cliente","Nombre Cliente","Centro de Distribución","ID Distrito",Distrito,"Tipo Cliente","Tarifa por kg","Peso (kg)",Facturación,"Volumen (m3)","Fecha de Entrega","Días de Entrega","Status Orden","Tipo de pedido",Penalidad,"Beneficio Neto"
450071460,2023-12-30,C0000157,"Eudora Pudden Wrathmell",Lima,57,"Villa El Salvador",Corporativo,4.04,1.51,6.10,0.0108,2024-01-01,2,"Entrega a tiempo",Pequeño,0,6.10
450081183,2023-12-30,C0000070,"Duffy Taborre Gumm",Lima,17,Ate,Corporativo,3.89,49.77,193.61,0.2419,2024-01-01,2,"Entrega a tiempo",Grande,0,193.61
450098906,2023-12-30,C0000252,"Laney Cotillard Sesons",Arequipa,79,"Santa Isabel De Siguas",Mayorista,4.25,46.95,199.54,0.2648,2023-12-31,1,"Entrega a tiempo",Grande,0,199.54
450001070,2023-12-31,C0000241,"Licha Sanz Edie",Lima,53,"Santa Maria Del Mar",Mayorista,3.81,119.67,455.94,0.9190,2024-01-02,2,"Entrega a tiempo",Grande,0,455.94
450007233,2023-12-31,C0000182,"Gretel Benedidick Scullard",Lima,33,Lurigancho,Mayorista,3.08,12.59,38.78,0.0536,2024-01-03,3,"Penalidad 5%",Mediano,1.94,36.84
450012149,2023-12-31,C0000290,"Rochette Ricciardelli Georgeau",Chiclayo,10,Oyotun,Mayorista,2.89,15.45,44.65,0.1075,2024-01-02,2,"Entrega a tiempo",Mediano,0,44.65
450043596,2023-12-31,C0000250,"Wilie Jacobovitch Webborn",Lima,56,Surquillo,Mayorista,3.66,14.17,51.86,0.1964,2024-01-03,3,"Penalidad 5%",Mediano,2.59,49.27
450053891,2023-12-31,C0000064,"Ronnica Calway Halesworth",Lima,20,Carabayllo,Mayorista,3.99,57.52,229.50,0.3279,2024-01-02,2,"Entrega a tiempo",Grande,0,229.50
450072484,2023-12-31,C0000089,"Cathrine Whitty Smullin",Lima,18,Barranco,Corporativo,4.13,10.53,43.49,0.0682,2024-01-03,3,"Penalidad 5%",Mediano,2.17,41.32
450001019,2024-01-01,C0000131,"Wendy Dockrill Gaskill",Lima,25,"El Agustino",Mayorista,3.17,140.85,446.49,0.6676,2024-01-02,1,"Entrega a tiempo",Grande,0,446.49
450014440,2024-01-01,C0000099,"Pierre Echallie Bentham3",Lima,38,Pachacamac,Mayorista,3.70,46.23,171.05,0.5903,2024-01-02,1,"Entrega a tiempo",Grande,0,171.05
450048549,2024-01-01,C0000202,"Goldina Truggian Menhenitt",Lima,52,"Santa Anita",Mayorista,4.38,23.45,102.71,0.1224,2024-01-02,1,"Entrega a tiempo",Grande,0,102.71
450049853,2024-01-01,C0000265,"Cicily Clipson Duff",Arequipa,74,Quequeña,Mayorista,5.05,58.16,293.71,0.8166,2024-01-03,2,"Entrega a tiempo",Grande,0,293.71
450019576,2024-01-02,C0000172,"Fabe Fortye Hortop",Lima,55,"Santiago De Surco",Corporativo,4.08,151.57,618.41,0.9549,2024-01-04,2,"Entrega a tiempo",Grande,0,618.41
450084792,2024-01-02,C0000204,"Langston Tebald Drioli",Lima,42,"Punta Negra",Mayorista,2.54,99.00,251.46,0.7722,2024-01-04,2,"Entrega a tiempo",Grande,0,251.46
450021007,2024-01-03,C0000133,"Thayne Braham Burgwin",Lima,19,Breña,Corporativo,4.14,19.74,81.72,0.1090,2024-01-04,1,"Entrega a tiempo",Mediano,0,81.72
450026926,2024-01-03,C0000255,"Kelila Albertson Bauldry",Arequipa,59,"Alto Selva Alegre",Mayorista,4.96,48.91,242.59,0.2612,2024-01-04,1,"Entrega a tiempo",Grande,0,242.59
450039853,2024-01-03,C0000265,"Cicily Clipson Duff",Arequipa,74,Quequeña,Mayorista,5.05,110.35,557.27,0.6952,2024-01-04,1,"Entrega a tiempo",Grande,0,557.27
450055423,2024-01-03,C0000260,"Rafaelia Aindriu Krolle",Arequipa,63,Characato,Mayorista,4.09,123.14,503.64,0.6945,2024-01-05,2,"Entrega a tiempo",Grande,0,503.64
450072295,2024-01-03,C0000235,"Kelcie Burdge Rivaland",Lima,33,Lurigancho,Mayorista,3.08,40.85,125.82,0.2304,2024-01-05,2,"Entrega a tiempo",Grande,0,125.82
450018918,2024-01-04,C0000247,"Nadiya Prydden OConor",Lima,17,Ate,Mayorista,3.89,24.66,95.93,0.1894,2024-01-06,2,"Entrega a tiempo",Grande,0,95.93
450041401,2024-01-04,C0000191,"Frank Delany Huckleby",Lima,43,Rimac,Mayorista,3.92,146.36,573.73,0.9747,2024-01-05,1,"Entrega a tiempo",Grande,0,573.73
450044770,2024-01-04,C0000122,"Heath Moden Acton",Lima,56,Surquillo,Mayorista,3.66,102.85,376.43,0.6849,2024-01-05,1,"Entrega a tiempo",Grande,0,376.43
450045263,2024-01-04,C0000120,"Yancy Davern Detoile",Lima,47,"San Juan De Lurigancho",Mayorista,4.31,40.51,174.60,0.4355,2024-01-06,2,"Entrega a tiempo",Grande,0,174.60
450064593,2024-01-04,C0000017,"Cornela Selcraig Bransden",Lima,19,Breña,Mayorista,4.14,42.98,177.94,0.2475,2024-01-06,2,"Entrega a tiempo",Grande,0,177.94
450006538,2024-01-05,C0000251,"Pandora Fetters Barkess",Arequipa,59,"Alto Selva Alegre",Mayorista,4.96,40.29,199.84,0.2345,2024-01-08,3,"Penalidad 5%",Grande,9.99,189.85
450012839,2024-01-05,C0000251,"Pandora Fetters Barkess",Arequipa,59,"Alto Selva Alegre",Mayorista,4.96,35.85,177.82,0.5541,2024-01-07,2,"Entrega a tiempo",Grande,0,177.82
450037280,2024-01-05,C0000163,"Micheal Suart Gai",Lima,22,Chorrillos,Mayorista,4.48,46.89,210.07,0.2110,2024-01-06,1,"Entrega a tiempo",Grande,0,210.07
450042767,2024-01-05,C0000195,"Cory Gartery Daintier",Lima,58,"Villa Maria Del Triunfo",Corporativo,4.01,54.11,216.98,0.2467,2024-01-07,2,"Entrega a tiempo",Grande,0,216.98
450042967,2024-01-05,C0000236,"Kassandra Hunsworth Carstairs",Lima,20,Carabayllo,Mayorista,3.99,60.91,243.03,0.4386,2024-01-06,1,"Entrega a tiempo",Grande,0,243.03
450060668,2024-01-05,C0000037,"Dorri Sammes Kienlein",Lima,52,"Santa Anita",Mayorista,4.38,103.13,451.71,0.6992,2024-01-06,1,"Entrega a tiempo",Grande,0,451.71
450010777,2024-01-06,C0000280,"Lalo Klulik Bassingham",Chiclayo,9,"Nueva Arica",Mayorista,4.66,13.75,64.08,0.0734,2024-01-09,3,"Penalidad 5%",Mediano,3.20,60.88
450011295,2024-01-06,C0000032,"Starla Saleway Prew",Lima,53,"Santa Maria Del Mar",Mayorista,3.81,48.58,185.09,0.8604,2024-01-07,1,"Entrega a tiempo",Grande,0,185.09
450030356,2024-01-06,C0000176,"Drugi Buey Reven",Lima,17,Ate,Mayorista,3.89,90.05,350.29,0.5349,2024-01-07,1,"Entrega a tiempo",Grande,0,350.29
450035568,2024-01-06,C0000037,"Dorri Sammes Kienlein",Lima,52,"Santa Anita",Mayorista,4.38,47.55,208.27,0.2282,2024-01-07,1,"Entrega a tiempo",Grande,0,208.27
450044306,2024-01-06,C0000140,"Lonny Bains Assante",Lima,22,Chorrillos,Mayorista,4.48,32.85,147.17,0.1597,2024-01-09,3,"Penalidad 5%",Grande,7.36,139.81
450058068,2024-01-06,C0000266,"Garrett Matt Goede",Arequipa,81,Socabaya,Mayorista,4.93,106.40,524.55,0.7597,2024-01-08,2,"Entrega a tiempo",Grande,0,524.55
450064156,2024-01-06,C0000085,"Thadeus McGilbon McCorry",Lima,17,Ate,Mayorista,3.89,30.36,118.10,0.4849,2024-01-08,2,"Entrega a tiempo",Grande,0,118.10
450077666,2024-01-06,C0000251,"Pandora Fetters Barkess",Arequipa,59,"Alto Selva Alegre",Mayorista,4.96,40.27,199.74,0.5954,2024-01-07,1,"Entrega a tiempo",Grande,0,199.74
450080079,2024-01-06,C0000170,"Gerri Heifer Arnow",Lima,55,"Santiago De Surco",Corporativo,4.08,62.72,255.90,0.4365,2024-01-08,2,"Entrega a tiempo",Grande,0,255.90
450096516,2024-01-06,C0000057,"Cal Stolle Danelut",Lima,22,Chorrillos,Mayorista,4.48,9.50,42.56,0.0678,2024-01-07,1,"Entrega a tiempo",Mediano,0,42.56
450006882,2024-01-07,C0000245,"Augustine MacDowal Cargenven",Lima,24,Comas,Mayorista,4.01,99.90,400.60,0.5095,2024-01-08,1,"Entrega a tiempo",Grande,0,400.60
450020163,2024-01-07,C0000270,"Katheryn Simmgen Rylstone",Arequipa,79,"Santa Isabel De Siguas",Mayorista,4.25,1.49,6.33,0.0070,2024-01-09,2,"Entrega a tiempo",Pequeño,0,6.33
450021501,2024-01-07,C0000182,"Gretel Benedidick Scullard",Lima,33,Lurigancho,Mayorista,3.08,35.58,109.59,0.1729,2024-01-13,6,"Penalidad 10%",Grande,10.96,98.63
450055289,2024-01-07,C0000300,"Brice Kohnen Roj",Chiclayo,11,Picsi,Mayorista,2.90,36.50,105.85,0.1599,2024-01-08,1,"Entrega a tiempo",Grande,0,105.85
450055672,2024-01-07,C0000070,"Duffy Taborre Gumm",Lima,17,Ate,Corporativo,3.89,7.07,27.50,0.0449,2024-01-08,1,"Entrega a tiempo",Mediano,0,27.50
450066924,2024-01-07,C0000246,"Anestassia Aldhouse Woodall",Lima,39,Pucusana,Mayorista,3.23,120.08,387.86,0.9222,2024-01-09,2,"Entrega a tiempo",Grande,0,387.86
450003598,2024-01-08,C0000191,"Frank Delany Huckleby",Lima,43,Rimac,Mayorista,3.92,133.35,522.73,0.7521,2024-01-09,1,"Entrega a tiempo",Grande,0,522.73
450055707,2024-01-08,C0000078,"Bearnard Lappin Maidens",Lima,35,"Magdalena Del Mar",Mayorista,2.95,98.27,289.90,0.7558,2024-01-09,1,"Entrega a tiempo",Grande,0,289.90
450058782,2024-01-08,C0000233,"Aubrette Di Giacomo Norwich",Lima,33,Lurigancho,Corporativo,3.08,98.48,303.32,0.5199,2024-01-10,2,"Entrega a tiempo",Grande,0,303.32
450062798,2024-01-08,C0000235,"Kelcie Burdge Rivaland",Lima,33,Lurigancho,Mayorista,3.08,24.94,76.82,0.1512,2024-01-09,1,"Entrega a tiempo",Grande,0,76.82
450070576,2024-01-08,C0000173,"Anders Faherty Gaffon",Lima,52,"Santa Anita",Mayorista,4.38,27.56,120.71,0.1207,2024-01-09,1,"Entrega a tiempo",Grande,0,120.71
450075432,2024-01-08,C0000174,"Carolynn Crutchley Hearnah",Lima,44,"San Bartolo",Mayorista,3.11,115.75,359.98,0.7014,2024-01-10,2,"Entrega a tiempo",Grande,0,359.98
450013467,2024-01-09,C0000253,"Janette Marchington Gillingwater",Arequipa,59,"Alto Selva Alegre",Mayorista,4.96,106.08,526.16,0.5856,2024-01-11,2,"Entrega a tiempo",Grande,0,526.16
450014420,2024-01-09,C0000237,"Torry Confort Pietri",Lima,24,Comas,Mayorista,4.01,37.44,150.13,0.5527,2024-01-11,2,"Entrega a tiempo",Grande,0,150.13
450017927,2024-01-09,C0000222,"Laurena Lamplough Yeandel",Lima,17,Ate,Mayorista,3.89,124.15,482.94,0.6779,2024-01-10,1,"Entrega a tiempo",Grande,0,482.94
450027886,2024-01-09,C0000163,"Micheal Suart Gai",Lima,22,Chorrillos,Mayorista,4.48,112.40,503.55,0.7688,2024-01-11,2,"Entrega a tiempo",Grande,0,503.55
450066962,2024-01-09,C0000251,"Pandora Fetters Barkess",Arequipa,59,"Alto Selva Alegre",Mayorista,4.96,153.34,760.57,0.8464,2024-01-11,2,"Entrega a tiempo",Grande,0,760.57
450027503,2024-01-10,C0000276,"Harmony Jennings Seaward",Chiclayo,7,Lagunas,Mayorista,4.53,15.72,71.21,0.2204,2024-01-11,1,"Entrega a tiempo",Mediano,0,71.21
450028849,2024-01-10,C0000219,"Veradis Aleksankin Catchpole",Lima,55,"Santiago De Surco",Corporativo,4.08,15.51,63.28,0.1914,2024-01-12,2,"Entrega a tiempo",Mediano,0,63.28
450033953,2024-01-10,C0000080,"Abbe Shallo Reedman",Lima,52,"Santa Anita",Mayorista,4.38,23.96,104.94,0.1495,2024-01-13,3,"Penalidad 5%",Grande,5.25,99.69
450043506,2024-01-10,C0000244,"Humfried Durand Buddock",Lima,47,"San Juan De Lurigancho",Mayorista,4.31,39.49,170.20,0.2962,2024-01-12,2,"Entrega a tiempo",Grande,0,170.20
450080594,2024-01-10,C0000008,"Dal Whitear Adolthine",Lima,44,"San Bartolo",Mayorista,3.11,143.35,445.82,0.7827,2024-01-12,2,"Entrega a tiempo",Grande,0,445.82
450050605,2024-01-11,C0000278,"Ignace Bills Titt",Chiclayo,14,"Santa Rosa",Mayorista,3.96,1.48,5.86,0.0086,2024-01-13,2,"Entrega a tiempo",Pequeño,0,5.86
450058330,2024-01-11,C0000255,"Kelila Albertson Bauldry",Arequipa,59,"Alto Selva Alegre",Mayorista,4.96,79.34,393.53,0.4856,2024-01-12,1,"Entrega a tiempo",Grande,0,393.53
450090513,2024-01-11,C0000061,"Euell Gossan Raynard",Lima,22,Chorrillos,Mayorista,4.48,27.23,121.99,0.1732,2024-01-14,3,"Penalidad 5%",Grande,6.10,115.89
450092524,2024-01-11,C0000096,"Aaren Sarten Avramovsky",Lima,17,Ate,Mayorista,3.89,15.49,60.26,0.1770,2024-01-13,2,"Entrega a tiempo",Mediano,0,60.26
450000920,2024-01-12,C0000069,"Nate Francesc Faier",Lima,54,"Santa Rosa",Mayorista,3.07,17.18,52.74,0.0845,2024-01-20,8,"Penalidad 10%",Mediano,5.27,47.47
450030463,2024-01-12,C0000113,"Linet Dyter Olwen",Lima,22,Chorrillos,Mayorista,4.48,98.50,441.28,0.6205,2024-01-13,1,"Entrega a tiempo",Grande,0,441.28
450080900,2024-01-12,C0000187,"Jemmy Lorkin Imlach",Lima,37,Miraflores,Mayorista,2.90,93.59,271.41,0.5559,2024-01-14,2,"Entrega a tiempo",Grande,0,271.41
450009036,2024-01-13,C0000100,"Ninon Fairey Fass",Lima,21,Chaclacayo,Mayorista,4.40,15.68,68.99,0.0922,2024-01-15,2,"Entrega a tiempo",Mediano,0,68.99
450013823,2024-01-13,C0000205,"Carola Antoons Cavee",Lima,52,"Santa Anita",Corporativo,4.38,16.59,72.66,0.0936,2024-01-14,1,"Entrega a tiempo",Mediano,0,72.66
450048548,2024-01-13,C0000158,"Conny Tedridge Schirak",Lima,24,Comas,Mayorista,4.01,74.26,297.78,0.3520,2024-01-14,1,"Entrega a tiempo",Grande,0,297.78
450061612,2024-01-13,C0000150,"Wittie Fassan Gibben",Lima,47,"San Juan De Lurigancho",Corporativo,4.31,6.99,30.13,0.0524,2024-01-14,1,"Entrega a tiempo",Mediano,0,30.13
450084624,2024-01-13,C0000139,"Glynis Fumagalli Suff",Lima,22,Chorrillos,Mayorista,4.48,65.46,293.26,1.1488,2024-01-14,1,"Entrega a tiempo",Grande,0,293.26
450090720,2024-01-13,C0000293,"Dori Willerson Laughlin",Chiclayo,4,"Eten Puerto",Mayorista,3.08,46.93,144.54,0.2197,2024-01-15,2,"Entrega a tiempo",Grande,0,144.54
450096471,2024-01-13,C0000272,"Matthiew MacQuaker Bourgeois",Arequipa,81,Socabaya,Mayorista,4.93,37.13,183.05,0.4043,2024-01-15,2,"Entrega a tiempo",Grande,0,183.05
450056913,2024-01-14,C0000116,"Tove Bushnell Wyeld",Lima,52,"Santa Anita",Mayorista,4.38,121.58,532.52,0.7660,2024-01-16,2,"Entrega a tiempo",Grande,0,532.52
450059924,2024-01-14,C0000264,"Maynard Jannings Forrestill",Arequipa,68,"Mariano Melgar",Mayorista,5.02,134.78,676.60,0.6793,2024-01-16,2,"Entrega a tiempo",Grande,0,676.60
450065034,2024-01-14,C0000264,"Maynard Jannings Forrestill",Arequipa,68,"Mariano Melgar",Mayorista,5.02,21.33,107.08,0.1190,2024-01-17,3,"Penalidad 5%",Grande,5.35,101.73
450096153,2024-01-14,C0000253,"Janette Marchington Gillingwater",Arequipa,59,"Alto Selva Alegre",Mayorista,4.96,78.72,390.45,0.3589,2024-01-16,2,"Entrega a tiempo",Grande,0,390.45
450011227,2024-01-15,C0000068,"Marty Kersaw Niess",Lima,45,"San Borja",Mayorista,2.70,119.95,323.87,0.8997,2024-01-17,2,"Entrega a tiempo",Grande,0,323.87
450017567,2024-01-15,C0000020,"Wynn Stayt Wandrack",Lima,54,"Santa Rosa",Mayorista,3.07,65.35,200.62,0.4235,2024-01-17,2,"Entrega a tiempo",Grande,0,200.62
450030717,2024-01-15,C0000254,"Windham Matissoff Haddeston",Arequipa,82,Tiabaya,Mayorista,4.07,101.23,412.01,0.4859,2024-01-17,2,"Entrega a tiempo",Grande,0,412.01
450047670,2024-01-15,C0000075,"Pamella Guidi Dowtry",Lima,30,Lima,Mayorista,2.58,53.40,137.77,0.6700,2024-01-16,1,"Entrega a tiempo",Grande,0,137.77
450070220,2024-01-15,C0000251,"Pandora Fetters Barkess",Arequipa,59,"Alto Selva Alegre",Mayorista,4.96,128.10,635.38,0.8839,2024-01-16,1,"Entrega a tiempo",Grande,0,635.38
450076027,2024-01-15,C0000270,"Katheryn Simmgen Rylstone",Arequipa,79,"Santa Isabel De Siguas",Mayorista,4.25,155.33,660.15,0.8574,2024-01-17,2,"Entrega a tiempo",Grande,0,660.15
450081342,2024-01-15,C0000028,"Wandie Dunnett Collisson",Lima,37,Miraflores,Corporativo,2.90,7.54,21.87,0.0439,2024-01-17,2,"Entrega a tiempo",Mediano,0,21.87
450095349,2024-01-15,C0000262,"Murdock Hambribe Bramo",Arequipa,69,Miraflores,Mayorista,4.15,53.90,223.69,0.4010,2024-01-17,2,"Entrega a tiempo",Grande,0,223.69
450010356,2024-01-16,C0000262,"Murdock Hambribe Bramo",Arequipa,69,Miraflores,Mayorista,4.15,168.40,698.86,1.0912,2024-01-18,2,"Entrega a tiempo",Grande,0,698.86
450031870,2024-01-16,C0000131,"Wendy Dockrill Gaskill",Lima,25,"El Agustino",Mayorista,3.17,46.31,146.80,0.2890,2024-01-17,1,"Entrega a tiempo",Grande,0,146.80
450047230,2024-01-16,C0000273,"Minerva Stuckey Collelton",Arequipa,64,Chiguata,Mayorista,4.29,107.97,463.19,0.7515,2024-01-18,2,"Entrega a tiempo",Grande,0,463.19
450048945,2024-01-16,C0000281,"Madison Milson Lenthall",Chiclayo,12,Pimentel,Mayorista,4.00,36.14,144.56,0.2711,2024-01-17,1,"Entrega a tiempo",Grande,0,144.56
450049082,2024-01-16,C0000243,"Matelda Tyhurst Gowthrop",Lima,21,Chaclacayo,Mayorista,4.40,64.43,283.49,0.4716,2024-01-17,1,"Entrega a tiempo",Grande,0,283.49
450050557,2024-01-16,C0000125,"Rodrigo Olek Perkis",Lima,53,"Santa Maria Del Mar",Mayorista,3.81,73.69,280.76,0.7760,2024-01-18,2,"Entrega a tiempo",Grande,0,280.76
450071646,2024-01-16,C0000022,"Chicky Budgett Neicho",Lima,53,"Santa Maria Del Mar",Corporativo,3.81,44.20,168.40,0.3235,2024-01-17,1,"Entrega a tiempo",Grande,0,168.40
450097510,2024-01-16,C0000272,"Matthiew MacQuaker Bourgeois",Arequipa,81,Socabaya,Mayorista,4.93,8.98,44.27,0.0399,2024-01-19,3,"Penalidad 5%",Mediano,2.21,42.06
450002274,2024-01-17,C0000255,"Kelila Albertson Bauldry",Arequipa,59,"Alto Selva Alegre",Mayorista,4.96,66.40,329.34,0.3705,2024-01-18,1,"Entrega a tiempo",Grande,0,329.34
450007756,2024-01-17,C0000260,"Rafaelia Aindriu Krolle",Arequipa,63,Characato,Mayorista,4.09,10.33,42.25,0.0552,2024-01-20,3,"Penalidad 5%",Mediano,2.11,40.14
450020061,2024-01-17,C0000138,"Suki Burkin Birkmyre",Lima,21,Chaclacayo,Mayorista,4.40,81.07,356.71,0.6323,2024-01-19,2,"Entrega a tiempo",Grande,0,356.71
450059253,2024-01-17,C0000139,"Glynis Fumagalli Suff",Lima,22,Chorrillos,Mayorista,4.48,68.60,307.33,0.5104,2024-01-18,1,"Entrega a tiempo",Grande,0,307.33
450062772,2024-01-17,C0000191,"Frank Delany Huckleby",Lima,43,Rimac,Mayorista,3.92,31.28,122.62,0.1333,2024-01-18,1,"Entrega a tiempo",Grande,0,122.62
450064645,2024-01-17,C0000079,"Beverly Adrienne Cornwell",Lima,18,Barranco,Mayorista,4.13,91.68,378.64,0.5556,2024-01-19,2,"Entrega a tiempo",Grande,0,378.64
450067090,2024-01-17,C0000299,"Jeffie Kubek Atchly",Chiclayo,12,Pimentel,Mayorista,4.00,100.81,403.24,0.7561,2024-01-18,1,"Entrega a tiempo",Grande,0,403.24
450070138,2024-01-17,C0000044,"Hewett Tiley Brundle",Lima,29,"La Victoria",Mayorista,4.09,42.28,172.93,0.2435,2024-01-19,2,"Entrega a tiempo",Grande,0,172.93
450092411,2024-01-17,C0000102,"Talbot Hardesty Muselli",Lima,33,Lurigancho,Mayorista,3.08,98.18,302.39,0.5184,2024-01-18,1,"Entrega a tiempo",Grande,0,302.39
450014611,2024-01-18,C0000031,"Orion Dacke Cockarill",Lima,19,Breña,Mayorista,4.14,45.15,186.92,0.2411,2024-01-20,2,"Entrega a tiempo",Grande,0,186.92
450021115,2024-01-18,C0000046,"Aeriela Brice Edson",Lima,18,Barranco,Mayorista,4.13,136.53,563.87,0.6553,2024-01-19,1,"Entrega a tiempo",Grande,0,563.87
450032789,2024-01-18,C0000192,"Yankee Frye Scowen",Lima,24,Comas,Corporativo,4.01,39.55,158.60,0.1851,2024-01-21,3,"Penalidad 5%",Grande,7.93,150.67
450040118,2024-01-18,C0000278,"Ignace Bills Titt",Chiclayo,14,"Santa Rosa",Mayorista,3.96,65.74,260.33,0.2840,2024-01-20,2,"Entrega a tiempo",Grande,0,260.33
450052784,2024-01-18,C0000258,"Rudolph Armitage Lembcke",Arequipa,70,Mollebaya,Mayorista,5.24,34.95,183.14,0.2118,2024-01-21,3,"Penalidad 5%",Grande,9.16,173.98
450056051,2024-01-18,C0000286,"Arda Goligly Eckersley",Chiclayo,13,Reque,Mayorista,2.56,46.38,118.73,0.2783,2024-01-20,2,"Entrega a tiempo",Grande,0,118.73
450018037,2024-01-19,C0000274,"Dara Nickerson Foale",Arequipa,59,"Alto Selva Alegre",Mayorista,4.96,130.94,649.46,0.8878,2024-01-21,2,"Entrega a tiempo",Grande,0,649.46
450020538,2024-01-19,C0000023,"Allison Byers Skin",Lima,50,"San Martin De Porres",Mayorista,3.40,15.46,52.56,0.1057,2024-01-22,3,"Penalidad 5%",Mediano,2.63,49.93
450034321,2024-01-19,C0000233,"Aubrette Di Giacomo Norwich",Lima,33,Lurigancho,Corporativo,3.08,124.87,384.60,0.5394,2024-01-21,2,"Entrega a tiempo",Grande,0,384.60
450050323,2024-01-19,C0000255,"Kelila Albertson Bauldry",Arequipa,59,"Alto Selva Alegre",Mayorista,4.96,39.33,195.08,0.1699,2024-01-21,2,"Entrega a tiempo",Grande,0,195.08
450061653,2024-01-19,C0000127,"Collen Fitzroy Minchinton",Lima,43,Rimac,Mayorista,3.92,101.18,396.63,0.6556,2024-01-20,1,"Entrega a tiempo",Grande,0,396.63
450051507,2024-01-20,C0000257,"Adele Accomb Rickis",Arequipa,74,Quequeña,Mayorista,5.05,40.01,202.05,0.1825,2024-01-22,2,"Entrega a tiempo",Grande,0,202.05
450063882,2024-01-20,C0000069,"Nate Francesc Faier",Lima,54,"Santa Rosa",Mayorista,3.07,49.43,151.75,0.2996,2024-01-22,2,"Entrega a tiempo",Grande,0,151.75
450080809,2024-01-20,C0000291,"Matthieu Dicken Challiner",Chiclayo,13,Reque,Mayorista,2.56,176.81,452.63,0.7851,2024-01-22,2,"Entrega a tiempo",Grande,0,452.63
450083591,2024-01-20,C0000174,"Carolynn Crutchley Hearnah",Lima,44,"San Bartolo",Mayorista,3.11,6.23,19.38,0.0299,2024-01-21,1,"Entrega a tiempo",Mediano,0,19.38
450089990,2024-01-20,C0000267,"Bryce Jahnisch Alderwick",Arequipa,69,Miraflores,Mayorista,4.15,18.45,76.57,0.1173,2024-01-21,1,"Entrega a tiempo",Mediano,0,76.57
450034565,2024-01-21,C0000260,"Rafaelia Aindriu Krolle",Arequipa,63,Characato,Mayorista,4.09,139.23,569.45,0.7268,2024-01-23,2,"Entrega a tiempo",Grande,0,569.45
450064542,2024-01-21,C0000091,"Dareen Sherrington Meaden",Lima,24,Comas,Corporativo,4.01,30.78,123.43,0.2124,2024-01-23,2,"Entrega a tiempo",Grande,0,123.43
450071281,2024-01-21,C0000281,"Madison Milson Lenthall",Chiclayo,12,Pimentel,Mayorista,4.00,34.19,136.76,0.1969,2024-01-22,1,"Entrega a tiempo",Grande,0,136.76
450022663,2024-01-22,C0000171,"Jayson Matussevich Igonet",Lima,56,Surquillo,Mayorista,3.66,126.58,463.28,0.9265,2024-01-23,1,"Entrega a tiempo",Grande,0,463.28
450026161,2024-01-22,C0000049,"Eberhard Barrus Reddihough",Lima,54,"Santa Rosa",Mayorista,3.07,71.05,218.12,0.5030,2024-01-24,2,"Entrega a tiempo",Grande,0,218.12
450048964,2024-01-22,C0000024,"Inger Smallpeice Nafziger",Lima,23,Cieneguilla,Mayorista,3.68,108.26,398.40,0.5846,2024-01-24,2,"Entrega a tiempo",Grande,0,398.40
450099039,2024-01-22,C0000215,"Brande Godier Harragin",Lima,18,Barranco,Mayorista,4.13,44.41,183.41,0.3251,2024-01-24,2,"Entrega a tiempo",Grande,0,183.41
450005705,2024-01-23,C0000103,"Kleon Langcaster Collaton",Lima,35,"Magdalena Del Mar",Mayorista,2.95,109.89,324.18,0.8242,2024-01-24,1,"Entrega a tiempo",Grande,0,324.18
450011168,2024-01-23,C0000191,"Frank Delany Huckleby",Lima,43,Rimac,Mayorista,3.92,71.15,278.91,0.4952,2024-01-24,1,"Entrega a tiempo",Grande,0,278.91
450016396,2024-01-23,C0000149,"Vernen Parradye Reiach",Lima,17,Ate,Mayorista,3.89,62.96,244.91,0.3626,2024-01-24,1,"Entrega a tiempo",Grande,0,244.91
450030426,2024-01-23,C0000021,"Jeramie Callway DHooge",Lima,22,Chorrillos,Mayorista,4.48,27.39,122.71,0.1232,2024-01-26,3,"Penalidad 5%",Grande,6.14,116.57
450050690,2024-01-23,C0000279,"Gabriella Greenhowe Southway",Chiclayo,10,Oyotun,Mayorista,2.89,1.52,4.39,0.0101,2024-01-25,2,"Entrega a tiempo",Pequeño,0,4.39
450081545,2024-01-23,C0000270,"Katheryn Simmgen Rylstone",Arequipa,79,"Santa Isabel De Siguas",Mayorista,4.25,63.55,270.09,0.4004,2024-01-24,1,"Entrega a tiempo",Grande,0,270.09
450096961,2024-01-23,C0000002,"Emmaline Hagstone Dewing",Lima,22,Chorrillos,Mayorista,4.48,1.50,6.72,0.0073,2024-01-24,1,"Entrega a tiempo",Pequeño,0,6.72
450019671,2024-01-24,C0000168,"Esta Billes Milne",Lima,32,"Los Olivos",Mayorista,4.43,22.42,99.32,0.1103,2024-01-26,2,"Entrega a tiempo",Grande,0,99.32
450080918,2024-01-24,C0000019,"Sheba Givens Hurche",Lima,21,Chaclacayo,Mayorista,4.40,37.53,165.13,0.2657,2024-01-26,2,"Entrega a tiempo",Grande,0,165.13
450006739,2024-01-25,C0000183,"Ivie Keslake Bortoloni",Lima,55,"Santiago De Surco",Mayorista,4.08,62.32,254.27,0.3141,2024-01-27,2,"Entrega a tiempo",Grande,0,254.27
450011347,2024-01-25,C0000293,"Dori Willerson Laughlin",Chiclayo,4,"Eten Puerto",Mayorista,3.08,58.56,180.36,0.6296,2024-01-26,1,"Entrega a tiempo",Grande,0,180.36
